order_id,date,category,city,payment_method,status,unit_price,quantity,revenue,month,month_n,quarter
ORD-2258,2023-01-24,Fashion,Surabaya,E-Wallet,Completed,572899,3,1718697,2023-01,1,Q1
ORD-2259,2023-08-01,Sports,Yogyakarta,Bank Transfer,Completed,440694,1,440694,2023-08,8,Q3
ORD-2260,2023-04-09,Electronics,Jakarta,Credit Card,Completed,1569244,5,7846220,2023-04,4,Q2
ORD-2261,2023-10-19,Beauty & Health,Yogyakarta,Credit Card,Completed,198944,1,198944,2023-10,10,Q4
ORD-2262,2023-04-24,Fashion,Bandung,E-Wallet,Completed,431156,1,431156,2023-04,4,Q2
ORD-2263,2023-06-16,Electronics,Jakarta,Credit Card,Completed,2064998,5,10324990,2023-06,6,Q2
ORD-2264,2023-01-05,Home & Living,Makassar,E-Wallet,Cancelled,683714,2,0,2023-01,1,Q1
ORD-2265,2023-01-27,Electronics,Surabaya,Credit Card,Completed,3434731,2,6869462,2023-01,1,Q1
ORD-2266,2023-05-24,Beauty & Health,Jakarta,Credit Card,Completed,332711,2,665422,2023-05,5,Q2
ORD-2267,2023-06-25,Beauty & Health,Surabaya,Bank Transfer,Completed,163608,1,163608,2023-06,6,Q2
ORD-2268,2023-08-08,Beauty & Health,Yogyakarta,Bank Transfer,Completed,425765,2,851530,2023-08,8,Q3
ORD-2269,2023-04-17,Home & Living,Jakarta,Bank Transfer,Completed,360145,2,720290,2023-04,4,Q2
ORD-2270,2023-09-11,Fashion,Jakarta,Bank Transfer,Completed,199947,3,599841,2023-09,9,Q3
ORD-2271,2023-11-10,Electronics,Jakarta,COD,Completed,1019901,1,1019901,2023-11,11,Q4
ORD-2272,2023-10-12,Home & Living,Jakarta,E-Wallet,Completed,569368,4,2277472,2023-10,10,Q4
ORD-2273,2023-01-15,Beauty & Health,Medan,Credit Card,Completed,130954,1,130954,2023-01,1,Q1
ORD-2274,2023-06-25,Sports,Surabaya,Bank Transfer,Completed,326571,2,653142,2023-06,6,Q2
ORD-2275,2023-02-08,Sports,Jakarta,COD,Completed,462025,5,2310125,2023-02,2,Q1
ORD-2276,2023-03-30,Sports,Jakarta,Bank Transfer,Completed,446588,4,1786352,2023-03,3,Q1
ORD-2277,2023-12-27,Beauty & Health,Jakarta,Credit Card,Completed,307526,2,615052,2023-12,12,Q4
ORD-2278,2023-02-22,Fashion,Semarang,E-Wallet,Completed,533372,1,533372,2023-02,2,Q1
ORD-2279,2023-07-02,Home & Living,Jakarta,E-Wallet,Completed,707944,1,707944,2023-07,7,Q3
ORD-2280,2023-08-14,Fashion,Makassar,E-Wallet,Completed,256242,1,256242,2023-08,8,Q3
ORD-2281,2023-09-14,Electronics,Surabaya,Credit Card,Returned,1485931,1,0,2023-09,9,Q3
ORD-2282,2023-07-24,Sports,Jakarta,Credit Card,Completed,1021264,1,1021264,2023-07,7,Q3
ORD-2283,2023-01-04,Sports,Semarang,E-Wallet,Completed,216918,2,433836,2023-01,1,Q1
ORD-2284,2023-04-30,Fashion,Surabaya,Credit Card,Cancelled,564860,5,0,2023-04,4,Q2
ORD-2285,2023-07-08,Electronics,Medan,Bank Transfer,Completed,1349185,5,6745925,2023-07,7,Q3
ORD-2286,2023-02-02,Fashion,Makassar,Bank Transfer,Completed,598642,2,1197284,2023-02,2,Q1
ORD-2287,2023-05-08,Sports,Jakarta,Credit Card,Cancelled,497538,3,0,2023-05,5,Q2
ORD-2288,2023-01-13,Sports,Jakarta,COD,Completed,579895,1,579895,2023-01,1,Q1
ORD-2289,2023-01-29,Electronics,Medan,COD,Completed,2871361,2,5742722,2023-01,1,Q1
ORD-2290,2023-05-25,Electronics,Jakarta,E-Wallet,Completed,2513007,4,10052028,2023-05,5,Q2
ORD-2291,2023-02-18,Sports,Jakarta,Credit Card,Completed,477069,2,954138,2023-02,2,Q1
ORD-2292,2023-07-27,Fashion,Jakarta,Credit Card,Completed,401915,5,2009575,2023-07,7,Q3
ORD-2293,2023-09-09,Beauty & Health,Jakarta,Bank Transfer,Completed,353054,1,353054,2023-09,9,Q3
ORD-2294,2023-10-20,Books & Stationery,Medan,Credit Card,Returned,55543,1,0,2023-10,10,Q4
ORD-2295,2023-03-15,Electronics,Jakarta,COD,Cancelled,783597,2,0,2023-03,3,Q1
ORD-2296,2023-03-03,Beauty & Health,Surabaya,Credit Card,Cancelled,254904,5,0,2023-03,3,Q1
ORD-2297,2023-02-08,Electronics,Bandung,Bank Transfer,Cancelled,1145509,5,0,2023-02,2,Q1
ORD-2298,2023-08-21,Fashion,Surabaya,Bank Transfer,Returned,457172,5,0,2023-08,8,Q3
ORD-2299,2023-09-15,Sports,Jakarta,E-Wallet,Completed,389804,1,389804,2023-09,9,Q3
ORD-2300,2023-01-12,Fashion,Medan,Credit Card,Completed,341425,5,1707125,2023-01,1,Q1
ORD-2301,2023-12-08,Books & Stationery,Jakarta,Bank Transfer,Completed,85057,2,170114,2023-12,12,Q4
ORD-2302,2023-01-19,Beauty & Health,Medan,Credit Card,Cancelled,287454,1,0,2023-01,1,Q1
ORD-2303,2023-07-17,Fashion,Semarang,COD,Completed,183026,4,732104,2023-07,7,Q3
ORD-2304,2023-09-16,Electronics,Surabaya,Credit Card,Completed,819320,5,4096600,2023-09,9,Q3
ORD-2305,2023-11-14,Fashion,Bandung,COD,Completed,150565,2,301130,2023-11,11,Q4
ORD-2306,2023-09-18,Fashion,Surabaya,COD,Completed,602129,1,602129,2023-09,9,Q3
ORD-2307,2023-10-20,Electronics,Surabaya,Credit Card,Completed,1176858,2,2353716,2023-10,10,Q4
ORD-2308,2023-05-04,Fashion,Semarang,E-Wallet,Completed,479239,4,1916956,2023-05,5,Q2
ORD-2309,2023-10-25,Fashion,Semarang,Credit Card,Completed,158963,1,158963,2023-10,10,Q4
ORD-2310,2023-01-30,Home & Living,Jakarta,COD,Completed,250712,1,250712,2023-01,1,Q1
ORD-2311,2023-11-23,Home & Living,Bandung,Bank Transfer,Completed,531213,2,1062426,2023-11,11,Q4
ORD-2312,2023-07-19,Home & Living,Semarang,Bank Transfer,Completed,500409,1,500409,2023-07,7,Q3
ORD-2313,2023-10-26,Electronics,Makassar,Bank Transfer,Completed,3604740,1,3604740,2023-10,10,Q4
ORD-2314,2023-06-15,Electronics,Surabaya,Credit Card,Completed,3584506,2,7169012,2023-06,6,Q2
ORD-2315,2023-08-23,Home & Living,Surabaya,COD,Completed,720726,4,2882904,2023-08,8,Q3
ORD-2316,2023-07-12,Beauty & Health,Jakarta,Credit Card,Cancelled,306756,1,0,2023-07,7,Q3
ORD-2317,2023-09-25,Electronics,Makassar,E-Wallet,Completed,2114880,4,8459520,2023-09,9,Q3
ORD-2318,2023-01-30,Sports,Jakarta,Bank Transfer,Completed,509189,2,1018378,2023-01,1,Q1
ORD-2319,2023-01-23,Home & Living,Bandung,COD,Completed,837961,1,837961,2023-01,1,Q1
ORD-2320,2023-04-01,Beauty & Health,Jakarta,Credit Card,Completed,307047,1,307047,2023-04,4,Q2
ORD-2321,2023-02-28,Electronics,Jakarta,Bank Transfer,Cancelled,2487217,1,0,2023-02,2,Q1
ORD-2322,2023-11-15,Home & Living,Surabaya,Bank Transfer,Completed,337330,3,1011990,2023-11,11,Q4
ORD-2323,2023-03-22,Beauty & Health,Makassar,E-Wallet,Completed,106811,4,427244,2023-03,3,Q1
ORD-2324,2023-12-23,Home & Living,Jakarta,Credit Card,Completed,836632,5,4183160,2023-12,12,Q4
ORD-2325,2023-05-03,Home & Living,Bandung,Credit Card,Returned,394614,2,0,2023-05,5,Q2
ORD-2326,2023-03-08,Sports,Jakarta,Credit Card,Completed,581774,5,2908870,2023-03,3,Q1
ORD-2327,2023-10-16,Beauty & Health,Jakarta,E-Wallet,Completed,131270,1,131270,2023-10,10,Q4
ORD-2328,2023-08-29,Electronics,Surabaya,Credit Card,Completed,3260772,2,6521544,2023-08,8,Q3
ORD-2329,2023-07-01,Home & Living,Surabaya,E-Wallet,Cancelled,194342,3,0,2023-07,7,Q3
ORD-2330,2023-07-22,Beauty & Health,Jakarta,Credit Card,Completed,390236,2,780472,2023-07,7,Q3
ORD-2331,2023-09-20,Home & Living,Jakarta,COD,Completed,273199,3,819597,2023-09,9,Q3
ORD-2332,2023-03-25,Electronics,Jakarta,COD,Completed,3409692,2,6819384,2023-03,3,Q1
ORD-2333,2023-12-30,Electronics,Jakarta,Bank Transfer,Completed,2939317,1,2939317,2023-12,12,Q4
ORD-2334,2023-12-22,Sports,Makassar,Bank Transfer,Completed,348323,1,348323,2023-12,12,Q4
ORD-2335,2023-08-26,Home & Living,Semarang,Credit Card,Completed,571072,2,1142144,2023-08,8,Q3
ORD-2336,2023-03-14,Sports,Jakarta,Credit Card,Completed,472631,1,472631,2023-03,3,Q1
ORD-2337,2023-09-06,Home & Living,Bandung,Credit Card,Returned,299763,5,0,2023-09,9,Q3
ORD-2338,2023-01-27,Beauty & Health,Semarang,E-Wallet,Completed,399305,1,399305,2023-01,1,Q1
ORD-2339,2023-01-12,Home & Living,Jakarta,Bank Transfer,Completed,457465,4,1829860,2023-01,1,Q1
ORD-2340,2023-04-05,Sports,Yogyakarta,COD,Completed,544776,2,1089552,2023-04,4,Q2
ORD-2341,2023-06-18,Beauty & Health,Semarang,Bank Transfer,Completed,151159,1,151159,2023-06,6,Q2
ORD-2342,2023-11-13,Beauty & Health,Jakarta,E-Wallet,Cancelled,227903,5,0,2023-11,11,Q4
ORD-2343,2023-09-23,Electronics,Jakarta,Bank Transfer,Completed,3364850,4,13459400,2023-09,9,Q3
ORD-2344,2023-09-29,Beauty & Health,Makassar,Bank Transfer,Completed,220726,3,662178,2023-09,9,Q3
ORD-2345,2023-06-05,Home & Living,Bandung,Credit Card,Returned,841122,1,0,2023-06,6,Q2
ORD-2346,2023-05-07,Fashion,Jakarta,Bank Transfer,Completed,598154,2,1196308,2023-05,5,Q2
ORD-2347,2023-05-16,Electronics,Jakarta,Bank Transfer,Cancelled,1184695,2,0,2023-05,5,Q2
ORD-2348,2023-12-27,Fashion,Surabaya,E-Wallet,Completed,213655,3,640965,2023-12,12,Q4
ORD-2349,2023-01-15,Electronics,Medan,COD,Cancelled,3338022,1,0,2023-01,1,Q1
ORD-2350,2023-11-13,Electronics,Medan,Bank Transfer,Completed,1928282,2,3856564,2023-11,11,Q4
ORD-2351,2023-07-31,Fashion,Makassar,Credit Card,Completed,127186,1,127186,2023-07,7,Q3
ORD-2352,2023-06-10,Sports,Jakarta,Bank Transfer,Cancelled,440052,3,0,2023-06,6,Q2
ORD-2353,2023-09-22,Beauty & Health,Bandung,Bank Transfer,Completed,305146,5,1525730,2023-09,9,Q3
ORD-2354,2023-06-27,Electronics,Bandung,Credit Card,Completed,3147797,3,9443391,2023-06,6,Q2
ORD-2355,2023-11-15,Electronics,Surabaya,E-Wallet,Cancelled,1150165,5,0,2023-11,11,Q4
ORD-2356,2023-11-25,Home & Living,Jakarta,COD,Cancelled,252378,2,0,2023-11,11,Q4
ORD-2357,2023-06-03,Fashion,Makassar,COD,Completed,586046,2,1172092,2023-06,6,Q2
ORD-2358,2023-04-12,Sports,Yogyakarta,Credit Card,Cancelled,840964,1,0,2023-04,4,Q2
ORD-2359,2023-08-05,Home & Living,Surabaya,COD,Completed,587845,3,1763535,2023-08,8,Q3
ORD-2360,2023-11-30,Home & Living,Bandung,E-Wallet,Completed,713430,2,1426860,2023-11,11,Q4
ORD-2361,2023-03-18,Fashion,Jakarta,Bank Transfer,Cancelled,339427,1,0,2023-03,3,Q1
ORD-2362,2023-08-16,Home & Living,Bandung,Bank Transfer,Completed,705919,5,3529595,2023-08,8,Q3
ORD-2363,2023-08-19,Fashion,Medan,COD,Completed,310901,4,1243604,2023-08,8,Q3
ORD-2364,2023-09-25,Books & Stationery,Surabaya,Bank Transfer,Completed,93877,4,375508,2023-09,9,Q3
ORD-2365,2023-02-18,Beauty & Health,Makassar,Bank Transfer,Completed,352444,4,1409776,2023-02,2,Q1
ORD-2366,2023-09-19,Fashion,Bandung,Bank Transfer,Completed,334836,2,669672,2023-09,9,Q3
ORD-2367,2023-11-28,Fashion,Surabaya,E-Wallet,Cancelled,615688,3,0,2023-11,11,Q4
ORD-2368,2023-03-07,Electronics,Medan,Credit Card,Cancelled,1798455,4,0,2023-03,3,Q1
ORD-2369,2023-03-28,Home & Living,Jakarta,COD,Completed,820209,1,820209,2023-03,3,Q1
ORD-2370,2023-12-21,Electronics,Surabaya,E-Wallet,Cancelled,3548887,2,0,2023-12,12,Q4
ORD-2371,2023-03-08,Beauty & Health,Jakarta,E-Wallet,Completed,177067,3,531201,2023-03,3,Q1
ORD-2372,2023-11-08,Fashion,Surabaya,Credit Card,Completed,524110,5,2620550,2023-11,11,Q4
ORD-2373,2023-06-29,Home & Living,Medan,E-Wallet,Cancelled,478152,1,0,2023-06,6,Q2
ORD-2374,2023-04-01,Sports,Surabaya,Credit Card,Completed,980720,3,2942160,2023-04,4,Q2
ORD-2375,2023-11-14,Home & Living,Medan,Credit Card,Completed,490086,1,490086,2023-11,11,Q4
ORD-2376,2023-06-12,Home & Living,Bandung,Bank Transfer,Completed,696012,3,2088036,2023-06,6,Q2
ORD-2377,2023-07-07,Electronics,Jakarta,Bank Transfer,Completed,2150902,4,8603608,2023-07,7,Q3
ORD-2378,2023-05-12,Electronics,Yogyakarta,E-Wallet,Cancelled,1433402,2,0,2023-05,5,Q2
ORD-2379,2023-08-05,Home & Living,Jakarta,Credit Card,Completed,314545,2,629090,2023-08,8,Q3
ORD-2380,2023-03-01,Fashion,Jakarta,Bank Transfer,Completed,337715,1,337715,2023-03,3,Q1
ORD-2381,2023-05-23,Fashion,Surabaya,Credit Card,Completed,502747,3,1508241,2023-05,5,Q2
ORD-2382,2023-12-20,Electronics,Jakarta,COD,Completed,2565214,2,5130428,2023-12,12,Q4
ORD-2383,2023-04-05,Fashion,Jakarta,E-Wallet,Completed,469314,1,469314,2023-04,4,Q2
ORD-2384,2023-08-28,Electronics,Bandung,E-Wallet,Completed,1596979,3,4790937,2023-08,8,Q3
ORD-2385,2023-04-29,Sports,Surabaya,Bank Transfer,Cancelled,614405,2,0,2023-04,4,Q2
ORD-2386,2023-10-10,Electronics,Surabaya,Credit Card,Cancelled,883185,1,0,2023-10,10,Q4
ORD-2387,2023-02-17,Beauty & Health,Makassar,COD,Completed,384311,1,384311,2023-02,2,Q1
ORD-2388,2023-12-20,Electronics,Bandung,Credit Card,Completed,3719676,1,3719676,2023-12,12,Q4
ORD-2389,2023-06-15,Home & Living,Yogyakarta,Bank Transfer,Completed,459815,2,919630,2023-06,6,Q2
ORD-2390,2023-03-28,Fashion,Jakarta,E-Wallet,Returned,130481,1,0,2023-03,3,Q1
ORD-2391,2023-01-27,Sports,Bandung,Credit Card,Returned,352625,4,0,2023-01,1,Q1
ORD-2392,2023-03-03,Sports,Yogyakarta,E-Wallet,Completed,758122,3,2274366,2023-03,3,Q1
ORD-2393,2023-07-09,Fashion,Bandung,Bank Transfer,Completed,431039,2,862078,2023-07,7,Q3
ORD-2394,2023-05-04,Sports,Medan,Credit Card,Completed,871806,2,1743612,2023-05,5,Q2
ORD-2395,2023-10-30,Books & Stationery,Surabaya,Credit Card,Completed,95737,5,478685,2023-10,10,Q4
ORD-2396,2023-06-07,Sports,Jakarta,Credit Card,Completed,851450,1,851450,2023-06,6,Q2
ORD-2397,2023-04-01,Sports,Surabaya,COD,Completed,787906,2,1575812,2023-04,4,Q2
ORD-2398,2023-08-14,Electronics,Surabaya,E-Wallet,Completed,1718443,1,1718443,2023-08,8,Q3
ORD-2399,2023-09-15,Beauty & Health,Yogyakarta,Credit Card,Completed,286375,1,286375,2023-09,9,Q3
ORD-2400,2023-03-02,Electronics,Jakarta,Credit Card,Completed,1191821,1,1191821,2023-03,3,Q1
ORD-2401,2023-03-03,Electronics,Makassar,E-Wallet,Completed,2107693,5,10538465,2023-03,3,Q1
ORD-2402,2023-01-14,Books & Stationery,Makassar,E-Wallet,Completed,214927,1,214927,2023-01,1,Q1
ORD-2403,2023-09-26,Fashion,Jakarta,Bank Transfer,Completed,335595,1,335595,2023-09,9,Q3
ORD-2404,2023-08-31,Home & Living,Jakarta,Bank Transfer,Completed,762696,5,3813480,2023-08,8,Q3
ORD-2405,2023-06-23,Sports,Semarang,Credit Card,Completed,705812,1,705812,2023-06,6,Q2
ORD-2406,2023-11-05,Sports,Makassar,E-Wallet,Completed,371176,1,371176,2023-11,11,Q4
ORD-2407,2023-10-22,Books & Stationery,Surabaya,COD,Completed,157910,3,473730,2023-10,10,Q4
ORD-2408,2023-08-02,Electronics,Jakarta,Credit Card,Completed,2267949,1,2267949,2023-08,8,Q3
ORD-2409,2023-11-13,Electronics,Surabaya,E-Wallet,Completed,1945924,1,1945924,2023-11,11,Q4
ORD-2410,2023-03-17,Fashion,Medan,Bank Transfer,Completed,184815,3,554445,2023-03,3,Q1
ORD-2411,2023-02-10,Electronics,Jakarta,Bank Transfer,Completed,2000125,1,2000125,2023-02,2,Q1
ORD-2412,2023-04-09,Electronics,Medan,Credit Card,Completed,968287,1,968287,2023-04,4,Q2
ORD-2413,2023-01-21,Fashion,Jakarta,E-Wallet,Completed,174384,1,174384,2023-01,1,Q1
ORD-2414,2023-07-13,Home & Living,Jakarta,Bank Transfer,Completed,466141,5,2330705,2023-07,7,Q3
ORD-2415,2023-12-08,Beauty & Health,Surabaya,Bank Transfer,Completed,199937,1,199937,2023-12,12,Q4
ORD-2416,2023-01-15,Fashion,Surabaya,Bank Transfer,Completed,587772,1,587772,2023-01,1,Q1
ORD-2417,2023-02-14,Home & Living,Jakarta,Credit Card,Completed,437994,2,875988,2023-02,2,Q1
ORD-2418,2023-06-15,Electronics,Surabaya,Credit Card,Completed,3023574,3,9070722,2023-06,6,Q2
ORD-2419,2023-12-07,Electronics,Jakarta,E-Wallet,Completed,2340742,5,11703710,2023-12,12,Q4
ORD-2420,2023-04-26,Home & Living,Jakarta,Credit Card,Returned,667859,3,0,2023-04,4,Q2
ORD-2421,2023-07-05,Beauty & Health,Jakarta,E-Wallet,Completed,183641,4,734564,2023-07,7,Q3
ORD-2422,2023-01-16,Home & Living,Makassar,Bank Transfer,Completed,834333,3,2502999,2023-01,1,Q1
ORD-2423,2023-02-24,Electronics,Surabaya,Bank Transfer,Completed,2340265,4,9361060,2023-02,2,Q1
ORD-2424,2023-12-27,Sports,Surabaya,Bank Transfer,Returned,908312,1,0,2023-12,12,Q4
ORD-2425,2023-12-19,Beauty & Health,Bandung,Bank Transfer,Completed,221416,4,885664,2023-12,12,Q4
ORD-2426,2023-01-02,Beauty & Health,Makassar,Credit Card,Completed,126076,4,504304,2023-01,1,Q1
ORD-2427,2023-12-14,Beauty & Health,Jakarta,Bank Transfer,Cancelled,332536,2,0,2023-12,12,Q4
ORD-2428,2023-08-22,Sports,Medan,E-Wallet,Completed,216518,1,216518,2023-08,8,Q3
ORD-2429,2023-11-13,Beauty & Health,Medan,E-Wallet,Cancelled,261105,3,0,2023-11,11,Q4
ORD-2430,2023-06-15,Beauty & Health,Bandung,Credit Card,Cancelled,159408,1,0,2023-06,6,Q2
ORD-2431,2023-07-08,Books & Stationery,Jakarta,Bank Transfer,Completed,166701,1,166701,2023-07,7,Q3
ORD-2432,2023-06-28,Home & Living,Bandung,Credit Card,Completed,860593,1,860593,2023-06,6,Q2
ORD-2433,2023-09-01,Fashion,Jakarta,Credit Card,Completed,357201,2,714402,2023-09,9,Q3
ORD-2434,2023-02-20,Home & Living,Bandung,Credit Card,Completed,747248,1,747248,2023-02,2,Q1
ORD-2435,2023-01-11,Fashion,Medan,COD,Completed,378892,2,757784,2023-01,1,Q1
ORD-2436,2023-04-23,Electronics,Jakarta,Credit Card,Completed,2237520,4,8950080,2023-04,4,Q2
ORD-2437,2023-09-15,Beauty & Health,Yogyakarta,Credit Card,Completed,424952,5,2124760,2023-09,9,Q3
ORD-2438,2023-03-15,Books & Stationery,Jakarta,Credit Card,Completed,216593,1,216593,2023-03,3,Q1
ORD-2439,2023-09-03,Books & Stationery,Yogyakarta,Credit Card,Completed,196802,2,393604,2023-09,9,Q3
ORD-2440,2023-12-21,Fashion,Surabaya,E-Wallet,Completed,273127,1,273127,2023-12,12,Q4
ORD-2441,2023-02-04,Beauty & Health,Jakarta,Credit Card,Completed,286203,2,572406,2023-02,2,Q1
ORD-2442,2023-09-03,Electronics,Jakarta,Credit Card,Completed,1421691,1,1421691,2023-09,9,Q3
ORD-2443,2023-06-11,Books & Stationery,Makassar,E-Wallet,Completed,131844,2,263688,2023-06,6,Q2
ORD-2444,2023-11-13,Books & Stationery,Jakarta,Bank Transfer,Completed,139500,2,279000,2023-11,11,Q4
ORD-2445,2023-03-06,Beauty & Health,Jakarta,E-Wallet,Completed,389390,2,778780,2023-03,3,Q1
ORD-2446,2023-09-10,Sports,Jakarta,E-Wallet,Returned,962663,5,0,2023-09,9,Q3
ORD-2447,2023-11-02,Home & Living,Bandung,Credit Card,Completed,465234,1,465234,2023-11,11,Q4
ORD-2448,2023-12-11,Beauty & Health,Bandung,E-Wallet,Completed,96373,1,96373,2023-12,12,Q4
ORD-2449,2023-09-07,Electronics,Jakarta,Credit Card,Completed,3335321,4,13341284,2023-09,9,Q3
ORD-2450,2023-07-01,Fashion,Jakarta,Bank Transfer,Completed,212139,1,212139,2023-07,7,Q3
ORD-2451,2023-08-14,Home & Living,Jakarta,Bank Transfer,Completed,610317,2,1220634,2023-08,8,Q3
ORD-2452,2023-11-14,Home & Living,Jakarta,Credit Card,Completed,192479,1,192479,2023-11,11,Q4
ORD-2453,2023-07-28,Fashion,Surabaya,E-Wallet,Completed,324753,1,324753,2023-07,7,Q3
ORD-2454,2023-01-12,Books & Stationery,Medan,COD,Cancelled,234832,1,0,2023-01,1,Q1
ORD-2455,2023-12-06,Electronics,Jakarta,COD,Completed,1052080,1,1052080,2023-12,12,Q4
ORD-2456,2023-09-09,Beauty & Health,Surabaya,E-Wallet,Completed,242529,2,485058,2023-09,9,Q3
ORD-2457,2023-09-04,Home & Living,Surabaya,Bank Transfer,Cancelled,390004,1,0,2023-09,9,Q3
ORD-2458,2023-03-20,Home & Living,Makassar,Credit Card,Completed,808561,1,808561,2023-03,3,Q1
ORD-2459,2023-08-29,Beauty & Health,Makassar,Credit Card,Completed,402962,5,2014810,2023-08,8,Q3
ORD-2460,2023-05-24,Fashion,Yogyakarta,Bank Transfer,Completed,243849,1,243849,2023-05,5,Q2
ORD-2461,2023-08-26,Electronics,Jakarta,Bank Transfer,Completed,993563,5,4967815,2023-08,8,Q3
ORD-2462,2023-02-08,Beauty & Health,Jakarta,COD,Completed,315769,1,315769,2023-02,2,Q1
ORD-2463,2023-08-29,Beauty & Health,Jakarta,Bank Transfer,Completed,211092,4,844368,2023-08,8,Q3
ORD-2464,2023-12-31,Electronics,Jakarta,Bank Transfer,Cancelled,2766253,5,0,2023-12,12,Q4
ORD-2465,2023-01-18,Home & Living,Surabaya,Bank Transfer,Returned,197483,4,0,2023-01,1,Q1
ORD-2466,2023-12-23,Fashion,Medan,COD,Returned,191699,1,0,2023-12,12,Q4
ORD-2467,2023-05-29,Home & Living,Yogyakarta,E-Wallet,Cancelled,655460,1,0,2023-05,5,Q2
ORD-2468,2023-11-14,Sports,Yogyakarta,E-Wallet,Completed,388391,1,388391,2023-11,11,Q4
ORD-2469,2023-10-13,Electronics,Surabaya,Bank Transfer,Completed,3322763,1,3322763,2023-10,10,Q4
ORD-2470,2023-07-26,Electronics,Medan,E-Wallet,Completed,925772,2,1851544,2023-07,7,Q3
ORD-2471,2023-09-27,Home & Living,Jakarta,Credit Card,Completed,325837,1,325837,2023-09,9,Q3
ORD-2472,2023-11-17,Beauty & Health,Jakarta,COD,Cancelled,449481,1,0,2023-11,11,Q4
ORD-2473,2023-05-28,Home & Living,Medan,Bank Transfer,Completed,478153,4,1912612,2023-05,5,Q2
ORD-2474,2023-04-30,Sports,Jakarta,Bank Transfer,Cancelled,800491,5,0,2023-04,4,Q2
ORD-2475,2023-09-01,Sports,Surabaya,Bank Transfer,Cancelled,363436,2,0,2023-09,9,Q3
ORD-2476,2023-10-22,Books & Stationery,Jakarta,E-Wallet,Returned,163375,1,0,2023-10,10,Q4
ORD-2477,2023-10-06,Beauty & Health,Medan,Credit Card,Cancelled,351398,2,0,2023-10,10,Q4
ORD-2478,2023-10-19,Beauty & Health,Medan,COD,Completed,203211,1,203211,2023-10,10,Q4
ORD-2479,2023-06-08,Fashion,Jakarta,Bank Transfer,Completed,539448,1,539448,2023-06,6,Q2
ORD-2480,2023-10-26,Electronics,Yogyakarta,Bank Transfer,Completed,2560252,5,12801260,2023-10,10,Q4
ORD-2481,2023-02-13,Beauty & Health,Jakarta,Credit Card,Completed,230084,4,920336,2023-02,2,Q1
ORD-2482,2023-07-18,Fashion,Surabaya,Bank Transfer,Completed,403821,3,1211463,2023-07,7,Q3
ORD-2483,2023-01-03,Books & Stationery,Medan,Bank Transfer,Cancelled,157084,3,0,2023-01,1,Q1
ORD-2484,2023-04-29,Beauty & Health,Medan,Bank Transfer,Cancelled,149592,2,0,2023-04,4,Q2
ORD-2485,2023-05-14,Beauty & Health,Makassar,E-Wallet,Completed,234983,1,234983,2023-05,5,Q2
ORD-2486,2023-05-25,Fashion,Jakarta,Bank Transfer,Completed,296715,1,296715,2023-05,5,Q2
ORD-2487,2023-09-11,Electronics,Bandung,COD,Completed,1952708,1,1952708,2023-09,9,Q3
ORD-2488,2023-05-22,Electronics,Bandung,E-Wallet,Completed,3033331,1,3033331,2023-05,5,Q2
ORD-2489,2023-06-13,Fashion,Semarang,E-Wallet,Completed,366269,3,1098807,2023-06,6,Q2
ORD-2490,2023-03-28,Electronics,Jakarta,Credit Card,Completed,3570948,1,3570948,2023-03,3,Q1
ORD-2491,2023-05-17,Beauty & Health,Medan,Bank Transfer,Completed,195723,3,587169,2023-05,5,Q2
ORD-2492,2023-03-24,Sports,Bandung,Bank Transfer,Completed,559191,5,2795955,2023-03,3,Q1
ORD-2493,2023-01-27,Sports,Jakarta,E-Wallet,Completed,871043,5,4355215,2023-01,1,Q1
ORD-2494,2023-08-09,Home & Living,Surabaya,COD,Completed,557217,3,1671651,2023-08,8,Q3
ORD-2495,2023-09-01,Electronics,Jakarta,Credit Card,Completed,2391084,4,9564336,2023-09,9,Q3
ORD-2496,2023-08-15,Sports,Bandung,Credit Card,Completed,254805,3,764415,2023-08,8,Q3
ORD-2497,2023-06-19,Sports,Semarang,COD,Completed,544823,2,1089646,2023-06,6,Q2
ORD-2498,2023-05-19,Electronics,Bandung,Credit Card,Returned,1562201,1,0,2023-05,5,Q2
ORD-2499,2023-11-12,Home & Living,Bandung,E-Wallet,Completed,874534,4,3498136,2023-11,11,Q4
ORD-2500,2023-07-09,Fashion,Surabaya,Bank Transfer,Completed,279177,4,1116708,2023-07,7,Q3
ORD-2501,2023-06-24,Sports,Jakarta,COD,Completed,952977,1,952977,2023-06,6,Q2
ORD-2502,2023-01-10,Books & Stationery,Jakarta,Credit Card,Completed,175984,4,703936,2023-01,1,Q1
ORD-2503,2023-05-05,Electronics,Surabaya,Credit Card,Returned,1772749,1,0,2023-05,5,Q2
ORD-2504,2023-05-19,Sports,Jakarta,E-Wallet,Completed,666568,2,1333136,2023-05,5,Q2
ORD-2505,2023-05-26,Beauty & Health,Jakarta,COD,Completed,392592,1,392592,2023-05,5,Q2
ORD-2506,2023-07-31,Books & Stationery,Surabaya,Bank Transfer,Completed,215339,4,861356,2023-07,7,Q3
ORD-2507,2023-07-14,Fashion,Jakarta,Bank Transfer,Completed,205196,2,410392,2023-07,7,Q3
ORD-2508,2023-08-10,Sports,Jakarta,E-Wallet,Completed,495241,2,990482,2023-08,8,Q3
